Consolidated.Description,State.ID,State,Latitude,Longitude,Fuel ,Prime.Mover,Cooling.System,CHP ,Generation.(MWh) 
1,10,GA,32.356287,-81.168347,CL,ST,ON,N,256912.001
1,10,GA,34.2528,-85.3456,CL,ST,ON,N,1130525.98
1,10,GA,33.195,-83.2983,CL,ST,ON,N,2537860.048
1,10,GA,33.4622,-84.8986,CL,ST,RTID,N,716054.005
1,10,GA,33.41342,-85.032329,CL,ST,RTID,N,4852781.029
1,10,GA,34.1256,-84.9222,CL,ST,RTND,N,15975305.17
1,10,GA,33.0606,-83.8075,CL,ST,RTND,N,18894545.75
3,10,GA,32.1486,-81.1458,CL/NG,ST,ON,N,591877.001
3,10,GA,31.844708,-83.940734,CL/NG,ST,,N,525
3,10,GA,32.143989,-81.14655,CL/NG,ST,,Y,47996
11,10,GA,32.4856,-83.6039,NG,CC,RTID,Y,197047.996
11,10,GA,32.277252,-81.284411,NG,CC,RTID,N,1448272
11,10,GA,33.4083,-85.0403,NG,CC,RTID,N,1622571
11,10,GA,34.7094,-84.9175,NG,CC,RTID,N,1903665
11,10,GA,33.4072,-85.0386,NG,CC,RTID,N,3020533
11,10,GA,33.406385,-85.036988,NG,CC,RTID,N,5965153
11,10,GA,32.3478,-81.1817,NG,CC,RTID,N,7328125
11,10,GA,33.8239,-84.4758,NG,CC,RTID,N,17021960
16,10,GA,31.9342,-82.3447,NUC,ST,RTID,N,14509992
16,10,GA,33.1427,-81.7625,NUC,ST,RTND,N,18060190
17,10,GA,31.213645,-81.546165,OT,ST,ON,N,2935
17,10,GA,31.166,-85.0951,OT,ST,ON,Y,584599.996
17,10,GA,32.100354,-81.124248,OT,ST,RTID,Y,668878.001
17,10,GA,31.164772,-81.478724,OT,ST,,Y,14375.4
17,10,GA,34.9536,-83.3786,OT,ST,,N,102432
17,10,GA,31.741629,-81.407856,OT,ST,,Y,106715
17,10,GA,32.5036,-82.8443,OT,ST,,Y,125456.935
17,10,GA,32.2544,-84.0667,OT,ST,,Y,212878.998
17,10,GA,32.331274,-81.201496,OT,ST,,Y,243892.192
17,10,GA,32.1561,-81.1586,OT,ST,,Y,286128.115
17,10,GA,31.6593,-81.8439,OT,ST,,N,372638.601
17,10,GA,33.045278,-84.125556,OT,ST,,N,380645
17,10,GA,33.328259,-81.953078,OT,ST,,Y,408454
17,10,GA,31.175406,-81.521637,OT,ST,,Y,427059.004
17,10,GA,34.2528,-85.3275,OT,ST,,Y,435948.351
17,10,GA,32.7714,-83.6281,OT,ST,,Y,511568.341
1,11,HI,21.303419,-158.106528,CL,ST,RTID,Y,1481909.044
4,11,HI,19.7317,-156.0283,DFO,CC,,N,295738
4,11,HI,20.80117,-156.492981,DFO,CC,,N,546402
6,11,HI,21.302106,-158.096318,DFO/RFO,CC,,Y,1309575.999
7,11,HI,21.899583,-159.585042,DFO/WO,CC,,N,13598
7,11,HI,20.0939,-155.4711,DFO/WO,CC,,N,182295.004
8,11,HI,19.478976,-154.888362,GEO,ST,,N,195339
17,11,HI,21.3068,-157.8819,OT,ST,ON,N,1594
17,11,HI,21.388997,-157.961518,OT,ST,ON,N,1031646
17,11,HI,21.356395,-158.128853,OT,ST,ON,N,2643695
17,11,HI,19.6316,-155.0313,OT,ST,,N,43042
17,11,HI,20.896884,-156.462696,OT,ST,,N,126421
17,11,HI,20.867453,-156.453958,OT,ST,,Y,151391.509
17,11,HI,19.7041,-155.0607,OT,ST,,N,170674
17,11,HI,21.300036,-158.098615,OT,ST,,N,382606.995
1,12,IA,41.18,-95.8408,CL,ST,MULTI,Y,10799462.39
1,12,IA,41.54,-90.4481,CL,ST,ON,Y,635836.005
1,12,IA,41.944039,-91.639167,CL,ST,ON,Y,703370.002
1,12,IA,41.8081,-90.233611,CL,ST,ON,N,787812.997
1,12,IA,41.3917,-91.0569,CL,ST,ON,Y,958600.004
1,12,IA,40.7412,-91.116667,CL,ST,ON,N,1122914.048
1,12,IA,43.3359,-91.1675,CL,ST,ON,N,1328875.993
1,12,IA,42.299794,-96.361707,CL,ST,ON,N,3342136.964
1,12,IA,42.3006,-96.3617,CL,ST,ON,Y,4323333.046
1,12,IA,41.9221,-91.6875,CL,ST,RTID,Y,941471.997
1,12,IA,41.0961,-92.555833,CL,ST,RTID,N,2632396.017
1,12,IA,41.3181,-91.0931,CL,ST,RTID,N,4970028.954
1,12,IA,42.665941,-93.902606,CL,ST,,Y,341
1,12,IA,41.624438,-93.584515,CL,ST,,Y,23694
1,12,IA,41.1386,-92.6467,CL,ST,,Y,90563.012
3,12,IA,43.1606,-95.2569,CL/NG,ST,,N,13175
3,12,IA,42.5267,-92.4394,CL/NG,ST,,N,13714
3,12,IA,42.0275,-93.6394,CL/NG,ST,,Y,114848
11,12,IA,42.047333,-92.859444,NG,ST,RTID,N,30701
11,12,IA,41.5563,-93.5283,NG,CC,RTID,N,79271
11,12,IA,43.094,-93.292222,NG,CC,RTID,N,1013806
11,12,IA,41.1136,-94.3472,NG,CC,,N,6418
11,12,IA,42.5031,-90.658611,NG,ST,,N,11074
11,12,IA,40.389167,-91.394167,NG,CC,,Y,124405
16,12,IA,42.1011,-91.7781,NUC,ST,MULTI,N,4152468
17,12,IA,42.0258,-93.6089,OT,ST,RTID,N,283170.002
17,12,IA,41.8206,-90.2097,OT,ST,RTID,Y,838855.003
17,12,IA,42.513608,-92.459122,OT,ST,,Y,13413
17,12,IA,41.6572,-91.54,OT,ST,,Y,65504.947
1,13,ID,43.6058,-116.5753,CL,ST,,Y,39954
3,13,ID,42.5328,-114.4328,CL/NG,ST,,Y,46019.498
11,13,ID,43.904444,-116.819722,NG,CC,RTID,N,1049876
11,13,ID,47.7858,-116.9203,NG,CC,RTID,N,1201397
11,13,ID,42.6056,-113.6839,NG,CS,,Y,74717.16
17,13,ID,46.423056,-116.976389,OT,ST,RTID,Y,379869.002
17,13,ID,44.954853,-116.387134,OT,ST,,Y,28818
17,13,ID,47.331006,-116.890352,OT,ST,,Y,30311
17,13,ID,42.908412,-112.52944,OT,ST,,Y,74878
1,14,IL,37.619747,-88.953114,CL,ST,OC,N,1714574.046
1,14,IL,39.754803,-89.602389,CL,ST,OC,N,2346720.989
1,14,IL,39.0586,-89.4031,CL,ST,OC,N,5250486.032
1,14,IL,38.9361,-88.2781,CL,ST,OC,N,6726876.005
1,14,IL,41.4931,-88.1153,CL,ST,ON,N,1126329.022
1,14,IL,41.3028,-89.315,CL,ST,ON,N,1686603.039
1,14,IL,42.3833,-87.8133,CL,ST,ON,N,2785108.03
1,14,IL,38.8639,-90.1347,CL,ST,ON,N,3138835.99
1,14,IL,40.5958,-89.6631,CL,ST,ON,N,3713710.999
1,14,IL,41.6334,-88.0629,CL,ST,ON,N,4072413.993
1,14,IL,41.494636,-88.123827,CL,ST,ON,N,5061425.962
1,14,IL,39.590556,-89.496389,CL,ST,ON,N,6195907.037
1,14,IL,37.2094,-88.858889,CL,ST,ON,N,7171321.981
1,14,IL,40.4663,-89.9841,CL,ST,RC,N,2237999.018
1,14,IL,40.5408,-89.6786,CL,ST,RC,N,8511424.034
1,14,IL,38.205,-89.8544,CL,ST,RC,N,11701587.57
1,14,IL,39.870074,-88.890756,CL,ST,RTID,Y,1168743.005
1,14,IL,40.2797,-90.08,CL,ST,RTID,N,2522610.043
1,14,IL,38.279167,-89.666944,CL,ST,RTID,N,9664791
1,14,IL,39.84919,-88.931944,CL,ST,,Y,290418.4
3,14,IL,41.524315,-90.43659,CL/NG,ST,,Y,2710.18
3,14,IL,39.798175,-88.349771,CL/NG,ST,,Y,40594
3,14,IL,40.105169,-88.241528,CL/NG,ST,,Y,80563.724
3,14,IL,41.7775,-87.8233,CL/NG,ST,,Y,297122.998
10,14,IL,41.952742,-88.143737,LFG,CC,,N,57889
11,14,IL,37.6577,-89.511161,NG,CC,ON,N,84335
11,14,IL,41.712216,-90.279679,NG,CC,RTID,N,58537
11,14,IL,39.223144,-88.758406,NG,CC,RTID,N,296933
11,14,IL,41.4797,-88.2581,NG,CC,RTID,N,2242919
11,14,IL,42.31,-87.83,NG,ST,,Y,1835
11,14,IL,42.115589,-87.731025,NG,ST,,N,2168
11,14,IL,41.800909,-88.197156,NG,CC,,Y,13307.43
11,14,IL,41.411944,-88.332778,NG,CC,,Y,564436.999
16,14,IL,41.39,-88.27,NUC,ST,OC,N,15128940
16,14,IL,41.726111,-90.310278,NUC,ST,ON,N,15386504
16,14,IL,40.1719,-88.8339,NUC,ST,RC,N,9071711
16,14,IL,41.245498,-88.669066,NUC,ST,RC,N,18754699
16,14,IL,41.2435,-88.2286,NUC,ST,RC,N,20263665
16,14,IL,42.0742,-89.2819,NUC,ST,RTND,N,19252381
17,14,IL,41.4167,-88.1833,OT,ST,,Y,31979.95
17,14,IL,38.6972,-90.1283,OT,ST,,Y,473562
1,15,IN,39.711319,-86.196867,CL,ST,MULTI,N,3758618
1,15,IN,38.5281,-87.2525,CL,ST,MULTI,N,11266231.37
1,15,IN,38.5201,-87.2662,CL,ST,ON,N,600019.004
1,15,IN,39.48517,-86.4183,CL,ST,ON,N,744963.003
1,15,IN,38.2636,-85.8381,CL,ST,ON,N,896798.002
1,15,IN,37.9111,-87.3275,CL,ST,ON,N,1532180.007
1,15,IN,39.53,-87.4247,CL,ST,ON,N,1888467.956
1,15,IN,41.645,-87.1225,CL,ST,ON,N,2161416.993
1,15,IN,39.0814,-84.8594,CL,ST,ON,N,2602639.969
1,15,IN,39.9242,-87.4244,CL,ST,ON,N,4520671.985
1,15,IN,37.915,-87.3328,CL,ST,ON,Y,5511831.953
1,15,IN,38.7378,-85.4206,CL,ST,ON,N,6062462.992
1,15,IN,39.0694,-87.5108,CL,ST,RC,N,6444869.045
1,15,IN,38.372222,-87.765833,CL,ST,RC,N,17747363.5
1,15,IN,37.9053,-87.715,CL,ST,RTID,N,3046024.963
1,15,IN,41.2164,-87.0261,CL,ST,RTID,N,7566221.026
1,15,IN,41.7208,-86.9086,CL,ST,RTND,N,2738999.003
1,15,IN,37.9256,-87.0372,CL,ST,RTND,N,16717089.82
1,15,IN,40.048889,-86.8992,CL,ST,,N,21368
1,15,IN,39.8028,-84.8953,CL,ST,,N,45133
1,15,IN,40.758858,-86.360289,CL,ST,,N,114789
3,15,IN,38.8067,-87.2472,CL/NG,CC,RTID,N,2178808
3,15,IN,39.7631,-86.1667,CL/NG,ST,,Y,8230.73
3,15,IN,40.4439,-86.86,CL/NG,ST,,Y,25816.55
3,15,IN,41.7094,-86.2367,CL/NG,ST,,Y,69497.872
3,15,IN,40.4172,-86.9122,CL/NG,ST,,Y,103307.009
11,15,IN,40.0969,-85.9714,NG,CC,RTID,N,316584
11,15,IN,41.6739,-87.4775,NG,CC,RTID,Y,1661476
11,15,IN,39.3931,-87.5108,NG,CC,RTID,N,2421011
11,15,IN,39.0911,-84.8669,NG,CC,RTID,N,3316582
11,15,IN,40.846525,-84.933264,NG,ST,,Y,8144
11,15,IN,41.6317,-87.1728,NG,CC,,Y,281171
15,15,IN,39.53,-87.4247,NG/OTHER,CC,ON,N,1285479
17,15,IN,41.663765,-87.452325,OT,ST,MULTI,Y,339013.057
17,15,IN,41.635,-87.1387,OT,ST,ON,Y,542940.002
17,15,IN,41.622426,-87.328936,OT,ST,ON,Y,796288.995
17,15,IN,39.734456,-86.189075,OT,ST,,Y,39716.65
17,15,IN,41.6789,-87.42,OT,ST,,N,342381
17,15,IN,41.6703,-87.4803,OT,ST,,Y,374811
17,15,IN,41.6844,-87.4214,OT,ST,,Y,417610.002
1,16,KS,39.1492,-94.6381,CL,ST,ON,N,1071102.982
1,16,KS,39.1681,-94.6975,CL,ST,ON,N,1375228.986
1,16,KS,38.3481,-94.6456,CL,ST,RC,N,7939783.024
1,16,KS,39.0539,-95.568889,CL,ST,RTID,N,1328608.042
1,16,KS,37.9308,-100.9725,CL,ST,RTID,N,1981862.044
1,16,KS,39.0072,-95.269167,CL,ST,RTID,N,3673823.991
1,16,KS,39.286453,-96.117231,CL,ST,RTID,N,11466660.95
11,16,KS,37.9703,-100.8956,NG,ST,RTID,N,10147
11,16,KS,38.0906,-97.874722,NG,ST,RTID,N,33888
11,16,KS,37.5967,-97.413611,NG,ST,RTID,N,89345
11,16,KS,37.7328,-99.9497,NG,ST,RTID,N,257372
11,16,KS,37.7903,-97.521667,NG,ST,RTID,N,263000
11,16,KS,37.261372,-97.4057,NG,ST,,N,80
11,16,KS,37.6359,-98.7433,NG,ST,,N,2652
11,16,KS,37.110556,-100.803611,NG,ST,,Y,3926
11,16,KS,39.761111,-99.305833,NG,ST,,Y,4006.1
11,16,KS,37.958611,-100.836111,NG,ST,,Y,4345
11,16,KS,38.41,-98.8689,NG,ST,,N,4739
11,16,KS,37.2367,-96.9625,NG,ST,,N,6404
11,16,KS,37.037344,-95.612689,NG,ST,,N,14187
11,16,KS,37.1611,-100.7619,NG,ST,,N,29621
16,16,KS,38.23926,-95.68978,NUC,ST,RC,N,8558384
17,16,KS,38.2725,-95.240278,OT,ST,,N,0.97
1,17,KY,38.0525,-85.9103,CL,ST,MULTI,N,8715108.969
1,17,KY,37.8806,-84.2619,CL,ST,ON,N,16062
1,17,KY,37.3636,-87.1214,CL,ST,ON,N,1027825.996
1,17,KY,36.9981,-84.5919,CL,ST,ON,N,1029439.997
1,17,KY,37.9631,-86.7911,CL,ST,ON,N,1064462.046
1,17,KY,37.7942,-87.0608,CL,ST,ON,N,2370785.995
1,17,KY,38.1831,-85.8892,CL,ST,ON,N,2503871.968
1,17,KY,37.1517,-88.775,CL,ST,ON,N,7030667.029
1,17,KY,38.5847,-85.4117,CL,ST,RT,N,7350218.978
1,17,KY,37.6469,-87.5028,CL,ST,RTID,N,2302384.018
1,17,KY,37.78831,-84.71257,CL,ST,RTID,N,2635917.042
1,17,KY,38.9036,-84.8514,CL,ST,RTID,N,2910996.001
1,17,KY,38.7,-83.8181,CL,ST,RTID,N,8592709.96
1,17,KY,38.7497,-85.035,CL,ST,RTID,N,12606171.66
1,17,KY,38.1707,-82.6176,CL,ST,RTND,N,4708473.025
1,17,KY,37.2608,-86.9783,CL,ST,RTND,N,13334680.44
1,17,KY,37.6461,-87.5019,CL,ST,,N,199401.998
17,17,KY,37.4497,-87.0806,OT,ST,RTID,N,2995417.995
17,17,KY,37.6461,-87.5,OT,ST,RTID,N,3462743.954
17,17,KY,37.3208,-85.3611,OT,ST,,Y,8063.61
17,17,KY,37.8948,-86.6854,OT,ST,,Y,371239.002
1,18,LA,30.7261,-91.3692,CL,ST,MULTI,N,10712768.71
1,18,LA,32.030556,-93.569167,CL,ST,RTID,N,2899536.98
11,18,LA,29.822222,-91.5425,NG,ST,OC,N,122909
11,18,LA,30.8439,-92.261111,NG,CC,OC,N,1635399
11,18,LA,30.2743,-91.1164,NG,ST,ON,N,1016421.022
11,18,LA,29.998884,-90.47684,NG,ST,ON,N,1226834.038
11,18,LA,30.005067,-90.461694,NG,ST,ON,N,1423842
11,18,LA,30.0081,-89.9372,NG,ST,ON,N,2002948
11,18,LA,29.9472,-90.1458,NG,CC,ON,N,4103202
11,18,LA,32.5181,-93.7611,NG,ST,RC,N,30010
11,18,LA,32.7047,-93.9597,NG,ST,RC,N,63315
11,18,LA,31.3207,-92.4613,NG,ST,RTID,N,44
11,18,LA,32.7047,-92.0792,NG,CC,RTID,N,10814
11,18,LA,30.6739,-91.3556,NG,ST,RTID,N,21082
11,18,LA,30.2294,-91.065,NG,CC,RTID,Y,2067416
11,18,LA,30.221,-93.2992,NG,CC,RTID,Y,3040172.02
11,18,LA,32.51947,-93.760125,NG,CC,RTID,N,3302550
11,18,LA,32.6908,-92.0183,NG,CC,RTID,N,3430191
11,18,LA,32.7061,-92.0683,NG,CC,RTID,N,3640642
11,18,LA,30.428611,-92.413056,NG,CC,RTID,N,4515316
11,18,LA,30.3217,-91.2347,NG,CC,RTID,Y,4585192.963
11,18,LA,29.9888,-90.4599,NG,CC,RTID,Y,5428430.946
11,18,LA,32.604639,-93.294355,NG,ST,,N,408
11,18,LA,30.273333,-91.2567,NG,ST,,N,1110
11,18,LA,29.691436,-91.188492,NG,ST,,N,5134
11,18,LA,30.2242,-93.2831,NG,ST,,Y,11970
11,18,LA,29.5806,-90.7225,NG,ST,,N,14111
11,18,LA,30.0497,-90.6839,NG,ST,,Y,16227
11,18,LA,29.6833,-89.975,NG,ST,,N,31620.06
11,18,LA,30.2,-91,NG,ST,,Y,34653.25
11,18,LA,29.9468,-90.0018,NG,ST,,Y,42130.01
11,18,LA,30.4992,-91.1872,NG,ST,,Y,94000
11,18,LA,30.054,-90.6693,NG,ST,,Y,132539
11,18,LA,30.1826,-93.3234,NG,ST,,Y,213788.97
11,18,LA,29.9861,-90.4414,NG,CC,,Y,1999979.003
13,18,LA,30.3186,-91.2325,NG/OG,CC,MULTI,Y,2028484.001
16,18,LA,29.995267,-90.471581,NUC,ST,ON,N,9156336
16,18,LA,30.757,-91.3327,NUC,ST,RTID,N,8154994
17,18,LA,31.395,-92.716667,OT,ST,OC,N,6534197.92
17,18,LA,30.4922,-91.1864,OT,ST,ON,Y,842856.01
17,18,LA,32.1575,-93.5562,OT,ST,RTID,Y,602179.992
17,18,LA,30.2844,-93.2911,OT,ST,RTID,Y,5023290.948
17,18,LA,29.903611,-91.725556,OT,ST,,Y,1100
17,18,LA,29.9327,-89.9782,OT,ST,,Y,19143
17,18,LA,30.2242,-93.2831,OT,ST,,N,29422
17,18,LA,32.003889,-93.391111,OT,ST,,Y,42434.59
17,18,LA,30.2012,-93.1269,OT,ST,,N,85506
17,18,LA,30.038649,-90.828312,OT,ST,,Y,85614.14
17,18,LA,30.7108,-91.3236,OT,ST,,Y,94743.198
17,18,LA,30.148889,-93.335556,OT,ST,,Y,151821
17,18,LA,30.2242,-93.2831,OT,ST,,N,220727
17,18,LA,32.486787,-92.149597,OT,ST,,Y,266558.997
17,18,LA,30.2242,-93.2831,OT,ST,,Y,329413.245
17,18,LA,30.8606,-93.3756,OT,ST,,Y,376579.999
17,18,LA,31.903333,-93.173889,OT,ST,,Y,407077.002
17,18,LA,32.2752,-92.7277,OT,ST,,Y,417803.48
17,18,LA,30.7811,-89.8575,OT,ST,,Y,459673.52
17,18,LA,30.6547,-91.28,OT,ST,,Y,775614.999
1,19,MA,42.2806,-72.6055,CL,ST,ON,N,5236
1,19,MA,42.156898,-72.524153,CL,ST,,Y,22664
3,19,MA,41.7103,-71.1931,CL/NG,ST,RTND,N,2717648.991
5,19,MA,42.0925,-71.4833,DFO/NG,CC,DC,N,415745.997
5,19,MA,42.1978,-72.5106,DFO/NG,CC,RTID,N,194359
11,19,MA,41.8312,-71.1239,NG,CS,DC,N,915666
11,19,MA,42.059876,-71.515811,NG,CS,DC,N,2148424
11,19,MA,42.110577,-71.453468,NG,CS,DC,N,2235439
11,19,MA,42.2422,-70.9661,NG,CC,DC,N,3901990
11,19,MA,41.8653,-71.1061,NG,CC,MULTI,N,139723.999
11,19,MA,42.3908,-71.0675,NG,CC,ON,N,1839368
11,19,MA,42.0476,-72.6478,NG,CS,RTID,N,1189074.7
11,19,MA,42.112291,-72.015113,NG,CC,RTID,N,1827953
11,19,MA,42.3436,-71.0559,NG,ST,,Y,1035
11,19,MA,42.371667,-72.512222,NG,ST,,Y,1056
11,19,MA,42.309555,-71.805218,NG,ST,,Y,11297
11,19,MA,42.279015,-71.759772,NG,ST,,Y,21244
11,19,MA,42.45,-70.9739,NG,ST,,Y,36483
11,19,MA,42.33685,-71.10815,NG,ST,,Y,64477.84
11,19,MA,42.129361,-71.511496,NG,CC,,N,465680
11,19,MA,42.1575,-72.5225,NG,CC,,Y,781932
11,19,MA,42.3633,-71.0792,NG,CC,,Y,1576895.011
12,19,MA,42.235,-70.9672,NG/DFO,CC,DC,N,34582
12,19,MA,42.709722,-73.202222,NG/DFO,ST,,Y,3478
12,19,MA,42.632124,-71.313235,NG/DFO,CC,,N,98113.56
12,19,MA,41.6731,-70.9994,NG/DFO,CC,,N,139534.997
12,19,MA,42.4564,-73.2181,NG/DFO,CC,,Y,144036
16,19,MA,41.9438,-70.578,NUC,ST,ON,N,5769154
17,19,MA,42.095,-72.595,OT,ST,ON,N,9604
17,19,MA,42.5256,-70.8772,OT,ST,ON,N,259756.004
17,19,MA,41.7694,-70.5097,OT,ST,ON,N,373544.002
17,19,MA,42.521747,-70.938657,OT,ST,,Y,17436
17,19,MA,42.0906,-72.5917,OT,ST,,N,45649
17,19,MA,42.5428,-71.8528,OT,ST,,N,124027.996
17,19,MA,42.7262,-71.1219,OT,ST,,N,242241
17,19,MA,42.447,-70.9804,OT,ST,,N,244541
17,19,MA,42.2214,-71.7669,OT,ST,,N,321892
17,19,MA,42.765,-71.1242,OT,ST,,N,336585.998
17,19,MA,41.8022,-70.7875,OT,ST,,N,603913.001
1,20,MD,39.323604,-76.365119,CL,ST,ON,N,491179.003
1,20,MD,39.2097,-77.4644,CL,ST,ON,N,1189286.984
1,20,MD,38.3592,-76.9767,CL,ST,ON,N,6134203.016
1,20,MD,39.18,-76.5389,CL,ST,RTID,N,4758982.031
3,20,MD,38.5444,-76.6861,CL/NG,ST,MULTI,N,2913467.957
11,20,MD,39.2663,-76.6047,NG,ST,ON,N,17572
11,20,MD,38.985844,-76.935478,NG,ST,,Y,12998
11,20,MD,39.2369,-76.5133,NG,ST,,N,16617
11,20,MD,39.2744,-76.5956,NG,ST,,Y,49268
11,20,MD,38.6681,-76.8678,NG,CC,,Y,955013.497
16,20,MD,38.4344,-76.4417,NUC,ST,ON,N,14343334
17,20,MD,39.1781,-76.5268,OT,ST,ON,N,1375588.043
17,20,MD,38.4878,-75.8208,OT,ST,RTID,N,14871
17,20,MD,39.595171,-78.745333,OT,ST,RTID,Y,1265667.026
17,20,MD,39.403936,-76.317161,OT,ST,,Y,816.74
17,20,MD,38.159,-75.704,OT,ST,,Y,12320
17,20,MD,38.586849,-77.173135,OT,ST,,N,24370.496
17,20,MD,39.4736,-79.0569,OT,ST,,Y,300360.004
17,20,MD,39.2006,-77.4556,OT,ST,,N,318090.995
17,20,MD,39.266041,-76.629653,OT,ST,,Y,323094
11,21,ME,44.8242,-68.7094,NG,CC,RTID,N,1111646
11,21,ME,43.6575,-70.375,NG,CC,RTID,N,1838911
11,21,ME,44.5303,-70.5219,NG,CC,,N,401026
17,21,ME,44.703467,-69.647441,OT,ST,MULTI,Y,584897.005
17,21,ME,43.7508,-70.1567,OT,ST,ON,N,253188.001
17,21,ME,44.5738,-68.8046,OT,ST,ON,Y,403118.998
17,21,ME,44.5513,-70.5414,OT,ST,RTID,Y,588453.007
17,21,ME,45.3669,-68.5106,OT,ST,,N,1638.272
17,21,ME,44.7975,-69.8867,OT,ST,,Y,8047.12
17,21,ME,44.067792,-70.260831,OT,ST,,N,16663
17,21,ME,46.6334,-68.4361,OT,ST,,N,42885
17,21,ME,44.918063,-68.63554,OT,ST,,Y,50516
17,21,ME,43.6556,-70.3347,OT,ST,,N,88085
17,21,ME,47.36,-68.328611,OT,ST,,Y,96682
17,21,ME,44.6781,-67.5477,OT,ST,,N,126621.001
17,21,ME,45.2537,-68.62792,OT,ST,,N,132992
17,21,ME,43.684857,-70.353152,OT,ST,,Y,138250.002
17,21,ME,44.7383,-68.8258,OT,ST,,N,165986
17,21,ME,46.77285,-67.84849,OT,ST,,N,250268
17,21,ME,45.1554,-67.4012,OT,ST,,Y,297826.997
17,21,ME,45.140614,-70.425577,OT,ST,,N,298822.002
17,21,ME,44.431667,-70.1619,OT,ST,,N,304833.997
17,21,ME,44.506273,-70.239474,OT,ST,,Y,437745.994
1,22,MI,43.644996,-83.840074,CL,ST,MULTI,N,2048505.96
1,22,MI,42.71839,-84.55808,CL,ST,ON,N,549251.998
1,22,MI,43.639927,-83.844712,CL,ST,ON,N,1710906.971
1,22,MI,41.792114,-83.44948,CL,ST,ON,N,1818778.956
1,22,MI,43.258768,-86.242268,CL,ST,ON,N,1888680.008
1,22,MI,46.5789,-87.395,CL,ST,ON,N,1892723.032
1,22,MI,42.1217,-83.1808,CL,ST,ON,N,2535808.046
1,22,MI,42.7642,-82.4719,CL,ST,ON,N,5414558.965
1,22,MI,42.7756,-82.495,CL,ST,ON,N,7584834.971
1,22,MI,42.910296,-86.20074,CL,ST,ON,N,8591310.967
1,22,MI,41.8906,-83.3464,CL,ST,ON,N,15294729.53
1,22,MI,42.692222,-84.657222,CL,ST,RTID,N,935528.998
1,22,MI,45.771667,-87.063922,CL,ST,,N,24555
1,22,MI,42.7956,-86.1133,CL,ST,,N,51238
1,22,MI,43.0706,-86.235,CL,ST,,N,174462.003
1,22,MI,46.530598,-87.392206,CL,ST,,N,303816.005
3,22,MI,42.2739,-83.1119,CL/NG,ST,ON,N,2295825
3,22,MI,43.741111,-83.447222,CL/NG,ST,,N,1102
3,22,MI,43.266389,-82.619167,CL/NG,ST,,N,2327
3,22,MI,42.8183,-82.4856,CL/NG,ST,,Y,10737.9
3,22,MI,46.7644,-89.5669,CL/NG,ST,,N,22609
3,22,MI,42.988611,-82.436667,CL/NG,ST,,Y,30522.02
3,22,MI,46.4094,-86.6443,CL/NG,ST,,Y,31756
3,22,MI,42.7178,-84.4836,CL/NG,ST,,Y,273331.129
10,22,MI,42.395335,-83.557999,LFG,CC,,N,124496
11,22,MI,43.1056,-82.6964,NG,ST,RC,N,163645.996
11,22,MI,43.5861,-84.2242,NG,CC,RC,Y,3198875.71
11,22,MI,42.2488,-84.3767,NG,CC,RTID,N,574250
11,22,MI,42.32238,-86.29368,NG,CC,RTID,N,1608425
11,22,MI,42.8206,-85.9975,NG,CC,RTID,N,1847303
11,22,MI,42.256111,-84.788333,NG,ST,,Y,9.7
11,22,MI,42.315833,-85.186944,NG,ST,,Y,2915
11,22,MI,43.834167,-85.355833,NG,ST,,Y,5060.49
11,22,MI,42.28,-85.606389,NG,CC,,Y,73755.89
11,22,MI,44.213333,-86.286667,NG,ST,,N,80810
11,22,MI,42.281167,-83.734617,NG,CC,,Y,161181
11,22,MI,42.962672,-85.494071,NG,CC,,Y,202987
11,22,MI,42.719722,-84.551667,NG,CC,,Y,474085
11,22,MI,43.9375,-86.425,NG,CC,,Y,1012073
16,22,MI,41.975604,-86.565206,NUC,ST,ON,N,17630792
16,22,MI,42.323,-86.3146,NUC,ST,RTID,N,5822926
16,22,MI,41.9631,-83.2581,NUC,ST,RTND,N,7792130
17,22,MI,42.3026,-83.154,OT,ST,ON,Y,1129506.02
17,22,MI,45.8044,-87.0891,OT,ST,RTID,Y,562227.997
17,22,MI,43.5969,-84.7669,OT,ST,,Y,6096.45
17,22,MI,45.062836,-83.423333,OT,ST,,Y,48796
17,22,MI,42.949575,-85.693209,OT,ST,,N,100536
17,22,MI,42.2081,-83.1453,OT,ST,,N,103952
17,22,MI,46.7553,-88.4558,OT,ST,,N,118046
17,22,MI,45.0688,-83.8932,OT,ST,,N,135869.996
17,22,MI,43.08511,-83.669386,OT,ST,,N,139142.004
17,22,MI,44.204,-85.2206,OT,ST,,N,142586.998
17,22,MI,44.68,-83.4167,OT,ST,,N,144866.996
17,22,MI,44.26169,-85.435224,OT,ST,,N,175312.004
